Algorithm,Dropped variable,Drift type,Drift magnitude,Variable importance,Drift time,MSE,SMAPE,Dropped drifting
Linear regression,Important,Sudden Drift,Large,Medium,Training,20.9859393332581,2.93,False
Linear regression,Important,Sudden Drift,Large,Medium,Training/Test,44.1916200658269,4.85,False
Linear regression,Important,Sudden Drift,Large,Medium,Test,175.87699112998774,10.24,False
Linear regression,Important,Sudden Drift,Large,Unimportant,Training,21.55861919331779,3.32,False
Linear regression,Important,Sudden Drift,Large,Unimportant,Training/Test,22.50880311532261,3.26,False
Linear regression,Important,Sudden Drift,Large,Unimportant,Test,773.6144572970688,28.0,False
Linear regression,Important,Incremental Drift,Small,Important,Training,50.73895269327607,5.33,True
Linear regression,Important,Incremental Drift,Small,Important,Training/Test,81.94236316327208,6.57,True
Linear regression,Important,Incremental Drift,Small,Important,Test,80.20835876425751,6.3,True
Linear regression,Important,Incremental Drift,Small,Medium,Training,18.756080792142843,3.04,False
Linear regression,Important,Incremental Drift,Small,Medium,Training/Test,33.74415902033424,4.51,False
Linear regression,Important,Incremental Drift,Small,Medium,Test,26.130274769472,3.88,False
Linear regression,Important,Incremental Drift,Small,Unimportant,Training,21.73963868671701,3.5,False
Linear regression,Important,Incremental Drift,Small,Unimportant,Training/Test,28.73458694948302,3.67,False
Linear regression,Important,Incremental Drift,Small,Unimportant,Test,42.05090899800084,4.88,False
Linear regression,Important,Incremental Drift,Large,Important,Training,481.38284721838096,13.42,True
Linear regression,Important,Incremental Drift,Large,Important,Training/Test,1089.8928140413814,24.74,True
Linear regression,Important,Incremental Drift,Large,Important,Test,1037.057763149943,23.06,True
Linear regression,Important,Incremental Drift,Large,Medium,Training,22.994446766623305,2.99,False
Linear regression,Important,Incremental Drift,Large,Medium,Training/Test,56.56217848961395,5.7,False
Linear regression,Important,Incremental Drift,Large,Medium,Test,123.68202478593908,8.34,False
Linear regression,Important,Incremental Drift,Large,Unimportant,Training,21.65783774127425,3.32,False
Linear regression,Important,Incremental Drift,Large,Unimportant,Training/Test,21.04649472482772,3.16,False
Linear regression,Important,Incremental Drift,Large,Unimportant,Test,583.5996836313076,22.41,False
Linear regression,Important,No Drift,No Drift,No Drift,No Drift,18.07570595551833,3.13,False
Linear regression,Important,Sudden Shock,Small,Important,3 days,19.74715713389629,3.3,True
Linear regression,Important,Sudden Shock,Large,Important,3 days,45.34263910996295,3.98,True
Linear regression,Important,Sudden Shock,Small,Important,7 days,19.913980921107235,3.31,True
Linear regression,Important,Sudden Shock,Large,Important,7 days,45.80361989223336,4.02,True
Linear regression,Medium,Sudden Drift,Small,Important,Training,20.36978893432934,3.12,False
Linear regression,Medium,Sudden Drift,Small,Important,Training/Test,24.24063381723611,3.42,False
Linear regression,Medium,Sudden Drift,Small,Important,Test,34.93899873816794,3.67,False
Linear regression,Medium,Sudden Drift,Small,Medium,Training,23.02371738508176,3.56,True
Linear regression,Medium,Sudden Drift,Small,Medium,Training/Test,28.55417487775428,3.48,True
Linear regression,Medium,Sudden Drift,Small,Medium,Test,35.067225847394205,3.82,True
Linear regression,Medium,Sudden Drift,Small,Unimportant,Training,19.99965675788217,3.33,False
Linear regression,Medium,Sudden Drift,Small,Unimportant,Training/Test,18.327886520024663,3.1,False
Linear regression,Medium,Sudden Drift,Small,Unimportant,Test,71.02907045676871,7.04,False
Linear regression,Medium,Sudden Drift,Large,Important,Training,25.562448502496643,2.8,False
Linear regression,Medium,Sudden Drift,Large,Important,Training/Test,41.3032193468337,3.56,False
Linear regression,Medium,Sudden Drift,Large,Important,Test,615.8655819391773,17.51,False
Linear regression,Medium,Sudden Drift,Large,Medium,Training,86.78947259736712,6.21,True
Linear regression,Medium,Sudden Drift,Large,Medium,Training/Test,175.87432571232824,7.55,True
Linear regression,Medium,Sudden Drift,Large,Medium,Test,261.3715069802603,9.5,True
Linear regression,Medium,Sudden Drift,Large,Unimportant,Training,21.23578012738941,3.28,False
Linear regression,Medium,Sudden Drift,Large,Unimportant,Training/Test,20.87884641510832,3.14,False
Linear regression,Medium,Sudden Drift,Large,Unimportant,Test,1108.714862111929,34.92,False
Linear regression,Medium,Incremental Drift,Small,Important,Training,21.09095741679784,3.19,False
Linear regression,Medium,Incremental Drift,Small,Important,Training/Test,24.374291667352647,3.45,False
Linear regression,Medium,Incremental Drift,Small,Important,Test,38.36594538603996,3.95,False
Linear regression,Medium,Incremental Drift,Small,Medium,Training,22.787568983167297,3.53,True
Linear regression,Medium,Incremental Drift,Small,Medium,Training/Test,31.55824022626128,3.63,True
Linear regression,Medium,Incremental Drift,Small,Medium,Test,31.353007610440656,3.64,True
Linear regression,Medium,Incremental Drift,Small,Unimportant,Training,20.86637505249392,3.41,False
Linear regression,Medium,Incremental Drift,Small,Unimportant,Training/Test,47.276776474755,5.32,False
Linear regression,Medium,Incremental Drift,Small,Unimportant,Test,67.16141718644823,6.53,False
Linear regression,Medium,Incremental Drift,Large,Important,Training,25.66439481029854,2.82,False
Linear regression,Medium,Incremental Drift,Large,Important,Training/Test,47.03674358814564,3.93,False
Linear regression,Medium,Incremental Drift,Large,Important,Test,394.0129279629866,13.04,False
Linear regression,Medium,Incremental Drift,Large,Medium,Training,79.1584702712763,6.11,True
Linear regression,Medium,Incremental Drift,Large,Medium,Training/Test,221.17426782746932,8.62,True
Linear regression,Medium,Incremental Drift,Large,Medium,Test,206.572014813511,8.11,True
Linear regression,Medium,Incremental Drift,Large,Unimportant,Training,21.22037418563529,3.28,False
Linear regression,Medium,Incremental Drift,Large,Unimportant,Training/Test,20.18420836776007,3.02,False
Linear regression,Medium,Incremental Drift,Large,Unimportant,Test,842.9604596222647,27.99,False
Linear regression,Medium,No Drift,No Drift,No Drift,No Drift,18.33265594504335,3.15,False
Linear regression,Medium,Sudden Shock,Small,Important,3 days,18.262892814127937,3.14,False
Linear regression,Medium,Sudden Shock,Large,Important,3 days,18.229339012036974,3.13,False
Linear regression,Medium,Sudden Shock,Small,Important,7 days,18.27569390252992,3.16,False
Linear regression,Medium,Sudden Shock,Large,Important,7 days,18.591516383729434,3.18,False
Linear regression,Unimportant,Sudden Drift,Small,Important,Training,20.86848656141992,3.16,False
Linear regression,Unimportant,Sudden Drift,Small,Important,Training/Test,22.406044097681384,3.29,False
Linear regression,Unimportant,Sudden Drift,Small,Important,Test,47.20812138432779,4.44,False
Linear regression,Unimportant,Sudden Drift,Small,Medium,Training,18.57169170451368,3.06,False
Linear regression,Unimportant,Sudden Drift,Small,Medium,Training/Test,22.84603857607584,3.58,False
Linear regression,Unimportant,Sudden Drift,Small,Medium,Test,49.49273862072327,5.51,False
Linear regression,Unimportant,Sudden Drift,Small,Unimportant,Training,19.988243650283938,3.33,True
Linear regression,Unimportant,Sudden Drift,Small,Unimportant,Training/Test,18.58019230046701,2.98,True
Linear regression,Unimportant,Sudden Drift,Small,Unimportant,Test,19.61084953878224,3.03,True
Linear regression,Unimportant,Sudden Drift,Large,Important,Training,25.97437872054269,2.86,False
Linear regression,Unimportant,Sudden Drift,Large,Important,Training/Test,43.17846284614606,3.65,False
Linear regression,Unimportant,Sudden Drift,Large,Important,Test,406.97328239626415,13.65,False
Linear regression,Unimportant,Sudden Drift,Large,Medium,Training,21.21197095443165,2.94,False
Linear regression,Unimportant,Sudden Drift,Large,Medium,Training/Test,41.53856623493713,4.65,False
Linear regression,Unimportant,Sudden Drift,Large,Medium,Test,440.4299794024931,15.75,False
Linear regression,Unimportant,Sudden Drift,Large,Unimportant,Training,35.67654565826987,4.44,True
Linear regression,Unimportant,Sudden Drift,Large,Unimportant,Training/Test,38.05560178175467,4.26,True
Linear regression,Unimportant,Sudden Drift,Large,Unimportant,Test,54.897860061760674,5.46,True
Linear regression,Unimportant,Incremental Drift,Small,Important,Training,20.92227780052912,3.17,False
Linear regression,Unimportant,Incremental Drift,Small,Important,Training/Test,24.24714826686164,3.41,False
Linear regression,Unimportant,Incremental Drift,Small,Important,Test,39.69832689941375,4.01,False
Linear regression,Unimportant,Incremental Drift,Small,Medium,Training,18.64320856698392,3.03,False
Linear regression,Unimportant,Incremental Drift,Small,Medium,Training/Test,39.64553971248343,4.88,False
Linear regression,Unimportant,Incremental Drift,Small,Medium,Test,38.55574194451079,4.73,False
Linear regression,Unimportant,Incremental Drift,Small,Unimportant,Training,19.976480621515428,3.33,True
Linear regression,Unimportant,Incremental Drift,Small,Unimportant,Training/Test,18.752376988687825,3.0,True
Linear regression,Unimportant,Incremental Drift,Small,Unimportant,Test,19.114441625472235,3.08,True
Linear regression,Unimportant,Incremental Drift,Large,Important,Training,25.291624558988097,2.79,False
Linear regression,Unimportant,Incremental Drift,Large,Important,Training/Test,44.18959023260683,3.8,False
Linear regression,Unimportant,Incremental Drift,Large,Important,Test,385.8316859549658,12.89,False
Linear regression,Unimportant,Incremental Drift,Large,Medium,Training,22.17695905278493,2.99,False
Linear regression,Unimportant,Incremental Drift,Large,Medium,Training/Test,54.52401183255565,5.59,False
Linear regression,Unimportant,Incremental Drift,Large,Medium,Test,327.2740040120535,13.05,False
Linear regression,Unimportant,Incremental Drift,Large,Unimportant,Training,35.044509856736894,4.38,True
Linear regression,Unimportant,Incremental Drift,Large,Unimportant,Training/Test,48.45951205360447,5.04,True
Linear regression,Unimportant,Incremental Drift,Large,Unimportant,Test,46.367805744517135,4.82,True
Linear regression,Unimportant,No Drift,No Drift,No Drift,No Drift,18.85194179200822,3.2,False
Linear regression,Unimportant,Sudden Shock,Small,Important,3 days,18.462899012265183,3.15,False
Linear regression,Unimportant,Sudden Shock,Large,Important,3 days,18.86477366747549,3.16,False
Linear regression,Unimportant,Sudden Shock,Small,Important,7 days,18.700076638447,3.14,False
Linear regression,Unimportant,Sudden Shock,Large,Important,7 days,18.16108046804913,3.14,False
Linear regression,None,Sudden Drift,Small,Important,Training,19.85709263846147,3.08,False
Linear regression,None,Sudden Drift,Small,Important,Training/Test,18.15320398280496,2.94,False
Linear regression,None,Sudden Drift,Small,Important,Test,22.52590726827686,3.03,False
Linear regression,None,Sudden Drift,Small,Medium,Training,20.03920459050562,3.17,False
Linear regression,None,Sudden Drift,Small,Medium,Training/Test,20.08922685695492,3.17,False
Linear regression,None,Sudden Drift,Small,Medium,Test,23.835082070931204,3.2,False
Linear regression,None,Sudden Drift,Small,Unimportant,Training,16.8986185124906,3.03,False
Linear regression,None,Sudden Drift,Small,Unimportant,Training/Test,23.450625896116915,3.48,False
Linear regression,None,Sudden Drift,Small,Unimportant,Test,28.15025309835582,3.79,False
Linear regression,None,Sudden Drift,Large,Important,Training,27.25292627564151,3.0,False
Linear regression,None,Sudden Drift,Large,Important,Training/Test,26.868678750227154,2.87,False
Linear regression,None,Sudden Drift,Large,Important,Test,308.51044263368203,11.59,False
Linear regression,None,Sudden Drift,Large,Medium,Training,22.70549659217576,2.93,False
Linear regression,None,Sudden Drift,Large,Medium,Training/Test,45.242644540045646,4.21,False
Linear regression,None,Sudden Drift,Large,Medium,Test,140.207635502474,7.31,False
Linear regression,None,Sudden Drift,Large,Unimportant,Training,18.51662447856469,3.13,False
Linear regression,None,Sudden Drift,Large,Unimportant,Training/Test,20.52098391797799,3.22,False
Linear regression,None,Sudden Drift,Large,Unimportant,Test,109.0005619797204,7.32,False
Linear regression,None,Incremental Drift,Small,Important,Training,19.43042336481863,3.03,False
Linear regression,None,Incremental Drift,Small,Important,Training/Test,18.710725552820463,2.81,False
Linear regression,None,Incremental Drift,Small,Important,Test,26.1884613185506,3.27,False
Linear regression,None,Incremental Drift,Small,Medium,Training,19.625331549706704,3.14,False
Linear regression,None,Incremental Drift,Small,Medium,Training/Test,18.948186114828893,3.07,False
Linear regression,None,Incremental Drift,Small,Medium,Test,23.22349937893029,3.16,False
Linear regression,None,Incremental Drift,Small,Unimportant,Training,16.34174877460019,2.98,False
Linear regression,None,Incremental Drift,Small,Unimportant,Training/Test,26.12459021464172,3.66,False
Linear regression,None,Incremental Drift,Small,Unimportant,Test,23.147631407063344,3.44,False
Linear regression,None,Incremental Drift,Large,Important,Training,30.13238049292768,3.14,False
Linear regression,None,Incremental Drift,Large,Important,Training/Test,36.57691548823645,3.22,False
Linear regression,None,Incremental Drift,Large,Important,Test,240.96405871284932,9.65,False
Linear regression,None,Incremental Drift,Large,Medium,Training,24.61085172025202,3.01,False
Linear regression,None,Incremental Drift,Large,Medium,Training/Test,47.76518255512203,4.33,False
Linear regression,None,Incremental Drift,Large,Medium,Test,173.04872305604954,8.46,False
Linear regression,None,Incremental Drift,Large,Unimportant,Training,18.523507035662,3.12,False
Linear regression,None,Incremental Drift,Large,Unimportant,Training/Test,46.516742546742776,4.76,False
Linear regression,None,Incremental Drift,Large,Unimportant,Test,85.7397156618772,6.41,False
