Algorithm,Dropped variable,Drift type,Drift magnitude,Variable importance,Drift time,Switched,MSE,SMAPE,Dropped drifting
Gradient boosted decision tree,Unimportant,Sudden Drift,Small,Important,Training,False,38.384376031896124,3.42,False
Gradient boosted decision tree,Unimportant,Sudden Drift,Small,Important,Training/Test,False,76.6832134897779,4.79,False
Gradient boosted decision tree,Unimportant,Sudden Drift,Small,Important,Test,False,151.73239113232037,7.07,False
Gradient boosted decision tree,Unimportant,Sudden Drift,Small,Medium,Training,False,24.635483778506988,2.87,False
Gradient boosted decision tree,Unimportant,Sudden Drift,Small,Medium,Training/Test,False,28.799907981622965,2.93,False
Gradient boosted decision tree,Unimportant,Sudden Drift,Small,Medium,Test,False,49.63623714925539,3.87,False
Gradient boosted decision tree,Unimportant,Sudden Drift,Small,Unimportant,Training,False,24.640745493433677,2.9,True
Gradient boosted decision tree,Unimportant,Sudden Drift,Small,Unimportant,Training/Test,False,23.62684914445336,2.68,True
Gradient boosted decision tree,Unimportant,Sudden Drift,Small,Unimportant,Test,False,41.8756807084199,3.55,True
Gradient boosted decision tree,Unimportant,Sudden Drift,Large,Important,Training,False,311.6795992712231,8.3,False
Gradient boosted decision tree,Unimportant,Sudden Drift,Large,Important,Training/Test,False,94.76065139207115,4.37,False
Gradient boosted decision tree,Unimportant,Sudden Drift,Large,Important,Test,False,2027.4665279377969,26.43,False
Gradient boosted decision tree,Unimportant,Sudden Drift,Large,Medium,Training,False,60.68677244377763,4.18,False
Gradient boosted decision tree,Unimportant,Sudden Drift,Large,Medium,Training/Test,False,136.35244252340348,6.95,False
Gradient boosted decision tree,Unimportant,Sudden Drift,Large,Medium,Test,False,312.86281223886925,11.52,False
Gradient boosted decision tree,Unimportant,Sudden Drift,Large,Unimportant,Training,False,29.860037615131343,3.03,True
Gradient boosted decision tree,Unimportant,Sudden Drift,Large,Unimportant,Training/Test,False,52.45929252175095,4.02,True
Gradient boosted decision tree,Unimportant,Sudden Drift,Large,Unimportant,Test,False,117.32739901010608,6.23,True
Gradient boosted decision tree,Unimportant,Incremental Drift,Small,Important,Training,False,37.08615093958134,3.36,False
Gradient boosted decision tree,Unimportant,Incremental Drift,Small,Important,Training/Test,False,114.3151835099654,6.36,False
Gradient boosted decision tree,Unimportant,Incremental Drift,Small,Important,Test,False,130.2378756555532,6.33,False
Gradient boosted decision tree,Unimportant,Incremental Drift,Small,Medium,Training,False,25.70783278053281,2.9,False
Gradient boosted decision tree,Unimportant,Incremental Drift,Small,Medium,Training/Test,False,34.22426517628138,3.2,False
Gradient boosted decision tree,Unimportant,Incremental Drift,Small,Medium,Test,False,45.63256254951353,3.66,False
Gradient boosted decision tree,Unimportant,Incremental Drift,Small,Unimportant,Training,False,20.472471099851152,2.56,True
Gradient boosted decision tree,Unimportant,Incremental Drift,Small,Unimportant,Training/Test,False,26.15928157579324,2.78,True
Gradient boosted decision tree,Unimportant,Incremental Drift,Small,Unimportant,Test,False,40.19981965390371,3.49,True
Gradient boosted decision tree,Unimportant,Incremental Drift,Large,Important,Training,False,323.4588826916592,8.48,False
Gradient boosted decision tree,Unimportant,Incremental Drift,Large,Important,Training/Test,False,1356.5519392489018,21.24,False
Gradient boosted decision tree,Unimportant,Incremental Drift,Large,Important,Test,False,1603.2952302144165,22.09,False
Gradient boosted decision tree,Unimportant,Incremental Drift,Large,Medium,Training,False,70.48416923592437,4.55,False
Gradient boosted decision tree,Unimportant,Incremental Drift,Large,Medium,Training/Test,False,222.66636342009696,9.57,False
Gradient boosted decision tree,Unimportant,Incremental Drift,Large,Medium,Test,False,251.11053028176684,9.8,False
Gradient boosted decision tree,Unimportant,Incremental Drift,Large,Unimportant,Training,False,31.93523382979995,3.2,True
Gradient boosted decision tree,Unimportant,Incremental Drift,Large,Unimportant,Training/Test,False,67.92766686912663,4.66,True
Gradient boosted decision tree,Unimportant,Incremental Drift,Large,Unimportant,Test,False,100.75809910836615,5.58,True
Gradient boosted decision tree,Unimportant,No Drift,No Drift,No Drift,No Drift,False,31.566351159069796,3.18,False
Gradient boosted decision tree,Unimportant,Sudden Shock,Small,Important,3 days,False,23.03692566714044,2.74,False
Gradient boosted decision tree,Unimportant,Sudden Shock,Large,Important,3 days,False,54.10034009631768,3.29,False
Gradient boosted decision tree,Unimportant,Sudden Shock,Small,Important,7 days,False,24.628849412044254,2.83,False
Gradient boosted decision tree,Unimportant,Sudden Shock,Large,Important,7 days,False,50.32781685809583,3.0,False
Ensemble,None,Sudden Drift,Small,Important,Training,False,39.139281976801634,3.49,False
Ensemble,None,Sudden Drift,Small,Important,Training/Test,False,77.00281672630109,4.71,False
Ensemble,None,Sudden Drift,Small,Important,Test,True,66.12127311237599,4.59,False
Ensemble,None,Sudden Drift,Small,Medium,Training,False,23.93760025027038,2.82,False
Ensemble,None,Sudden Drift,Small,Medium,Training/Test,False,30.772741796009385,3.05,False
Ensemble,None,Sudden Drift,Small,Medium,Test,True,48.884756479687184,4.11,False
Ensemble,None,Sudden Drift,Small,Unimportant,Training,False,24.350590530939417,2.82,False
Ensemble,None,Sudden Drift,Small,Unimportant,Training/Test,False,24.005614936788447,2.72,False
Ensemble,None,Sudden Drift,Small,Unimportant,Test,False,25.19760542515088,2.68,False
Ensemble,None,Sudden Drift,Large,Important,Training,False,315.00347089183924,8.35,False
Ensemble,None,Sudden Drift,Large,Important,Training/Test,False,94.39222634799228,4.42,False
Ensemble,None,Sudden Drift,Large,Important,Test,True,356.5190592139748,7.3,False
Ensemble,None,Sudden Drift,Large,Medium,Training,False,59.46713544770737,4.12,False
Ensemble,None,Sudden Drift,Large,Medium,Training/Test,False,133.3124414119094,6.86,False
Ensemble,None,Sudden Drift,Large,Medium,Test,True,98.01825458071735,5.25,False
Ensemble,None,Sudden Drift,Large,Unimportant,Training,False,29.592279475285128,3.12,False
Ensemble,None,Sudden Drift,Large,Unimportant,Training/Test,False,56.31505933299569,4.18,False
Ensemble,None,Sudden Drift,Large,Unimportant,Test,True,61.411734245487175,4.59,False
Ensemble,None,Incremental Drift,Small,Important,Training,False,40.760089960709,3.56,False
Ensemble,None,Incremental Drift,Small,Important,Training/Test,True,68.31652072057223,4.66,False
Ensemble,None,Incremental Drift,Small,Important,Test,True,72.97640991151819,4.7,False
Ensemble,None,Incremental Drift,Small,Medium,Training,False,22.849306000364727,2.74,False
Ensemble,None,Incremental Drift,Small,Medium,Training/Test,False,33.7294372148446,3.16,False
Ensemble,None,Incremental Drift,Small,Medium,Test,False,37.49011188884341,3.34,False
Ensemble,None,Incremental Drift,Small,Unimportant,Training,False,21.426231283346784,2.64,False
Ensemble,None,Incremental Drift,Small,Unimportant,Training/Test,False,27.20788547021193,2.79,False
Ensemble,None,Incremental Drift,Small,Unimportant,Test,False,24.496440811472134,2.66,False
Ensemble,None,Incremental Drift,Large,Important,Training,False,353.51681735199804,8.86,False
Ensemble,None,Incremental Drift,Large,Important,Training/Test,True,476.8791777022871,9.66,False
Ensemble,None,Incremental Drift,Large,Important,Test,True,83.64492269915522,4.22,False
Ensemble,None,Incremental Drift,Large,Medium,Training,False,69.0322322845467,4.47,False
Ensemble,None,Incremental Drift,Large,Medium,Training/Test,True,112.1184906366758,6.0,False
Ensemble,None,Incremental Drift,Large,Medium,Test,True,57.86815354280726,3.96,False
Ensemble,None,Incremental Drift,Large,Unimportant,Training,False,30.59490998082737,3.18,False
Ensemble,None,Incremental Drift,Large,Unimportant,Training/Test,True,58.02546340038832,4.4,False
Ensemble,None,Incremental Drift,Large,Unimportant,Test,True,54.895950710934784,4.08,False
Ensemble,None,No Drift,No Drift,No Drift,No Drift,False,22.871090476133528,2.72,False
Ensemble,None,Sudden Shock,Small,Important,3 days,False,24.91624724127527,2.84,False
Ensemble,None,Sudden Shock,Large,Important,3 days,False,49.68567144934578,3.18,False
Ensemble,None,Sudden Shock,Small,Important,7 days,False,25.30210166249065,2.87,False
Ensemble,None,Sudden Shock,Large,Important,7 days,False,52.03800578931797,3.08,False
Ensemble,Important,Sudden Drift,Small,Important,Training,False,44.28736558353647,3.67,True
Ensemble,Important,Sudden Drift,Small,Important,Training/Test,False,79.29754907770273,4.91,True
Ensemble,Important,Sudden Drift,Small,Important,Test,True,79.23214961243076,4.86,True
Ensemble,Important,Sudden Drift,Small,Medium,Training,False,25.35319073235076,2.9,False
Ensemble,Important,Sudden Drift,Small,Medium,Training/Test,False,27.48885400177057,2.98,False
Ensemble,Important,Sudden Drift,Small,Medium,Test,True,45.32539688835815,3.93,False
Ensemble,Important,Sudden Drift,Small,Unimportant,Training,False,22.36338282914059,2.74,False
Ensemble,Important,Sudden Drift,Small,Unimportant,Training/Test,False,22.962144096979703,2.68,False
Ensemble,Important,Sudden Drift,Small,Unimportant,Test,False,25.01777194458245,2.72,False
Ensemble,Important,Sudden Drift,Large,Important,Training,False,372.6378183897716,9.2,True
Ensemble,Important,Sudden Drift,Large,Important,Training/Test,False,736.7024184076904,13.61,True
Ensemble,Important,Sudden Drift,Large,Important,Test,True,638.9879061592045,11.73,True
Ensemble,Important,Sudden Drift,Large,Medium,Training,False,68.01726259783507,4.46,False
Ensemble,Important,Sudden Drift,Large,Medium,Training/Test,False,129.04617571189985,6.77,False
Ensemble,Important,Sudden Drift,Large,Medium,Test,True,98.66952347052327,5.26,False
Ensemble,Important,Sudden Drift,Large,Unimportant,Training,False,30.89089410607211,3.16,False
Ensemble,Important,Sudden Drift,Large,Unimportant,Training/Test,False,50.87092832575414,3.9,False
Ensemble,Important,Sudden Drift,Large,Unimportant,Test,True,57.52212522765163,4.42,False
Ensemble,Important,Incremental Drift,Small,Important,Training,False,43.97768122160574,3.68,True
Ensemble,Important,Incremental Drift,Small,Important,Training/Test,True,78.69426755844063,5.06,True
Ensemble,Important,Incremental Drift,Small,Important,Test,True,60.60940175334649,4.21,True
Ensemble,Important,Incremental Drift,Small,Medium,Training,False,22.234624636748222,2.75,False
Ensemble,Important,Incremental Drift,Small,Medium,Training/Test,False,37.540260452951394,3.36,False
Ensemble,Important,Incremental Drift,Small,Medium,Test,False,34.28146063227797,3.16,False
Ensemble,Important,Incremental Drift,Small,Unimportant,Training,False,23.725941839150845,2.82,False
Ensemble,Important,Incremental Drift,Small,Unimportant,Training/Test,False,22.000044038143205,2.57,False
Ensemble,Important,Incremental Drift,Small,Unimportant,Test,False,24.40794954450272,2.7,False
Ensemble,Important,Incremental Drift,Large,Important,Training,False,377.4494116878696,9.24,True
Ensemble,Important,Incremental Drift,Large,Important,Training/Test,True,611.1320718082288,11.84,True
Ensemble,Important,Incremental Drift,Large,Important,Test,True,392.183900302947,9.42,True
Ensemble,Important,Incremental Drift,Large,Medium,Training,False,66.12486504827089,4.38,False
Ensemble,Important,Incremental Drift,Large,Medium,Training/Test,True,110.9904571226508,5.97,False
Ensemble,Important,Incremental Drift,Large,Medium,Test,True,58.7903738242151,3.99,False
Ensemble,Important,Incremental Drift,Large,Unimportant,Training,False,28.135242481492902,2.99,False
Ensemble,Important,Incremental Drift,Large,Unimportant,Training/Test,True,54.43992594542075,4.28,False
Ensemble,Important,Incremental Drift,Large,Unimportant,Test,True,50.37372737285806,3.91,False
Ensemble,Important,No Drift,No Drift,No Drift,No Drift,False,23.86822756966158,2.81,False
Ensemble,Important,Sudden Shock,Small,Important,3 days,False,25.09925464224371,2.86,True
Ensemble,Important,Sudden Shock,Large,Important,3 days,False,82.22360608424192,3.8,True
Ensemble,Important,Sudden Shock,Small,Important,7 days,False,22.371030185793497,2.67,True
Ensemble,Important,Sudden Shock,Large,Important,7 days,False,65.51124875542205,3.29,True
Ensemble,Medium,Sudden Drift,Small,Important,Training,False,37.75411863069891,3.4,False
Ensemble,Medium,Sudden Drift,Small,Important,Training/Test,False,62.65996649864531,4.16,False
Ensemble,Medium,Sudden Drift,Small,Important,Test,True,63.72355923141741,4.5,False
Ensemble,Medium,Sudden Drift,Small,Medium,Training,False,22.009683105690325,2.72,True
Ensemble,Medium,Sudden Drift,Small,Medium,Training/Test,False,26.851422852088422,2.93,True
Ensemble,Medium,Sudden Drift,Small,Medium,Test,True,47.29991516118248,4.0,True
Ensemble,Medium,Sudden Drift,Small,Unimportant,Training,False,19.59521349271655,2.59,False
Ensemble,Medium,Sudden Drift,Small,Unimportant,Training/Test,False,21.85271651884019,2.56,False
Ensemble,Medium,Sudden Drift,Small,Unimportant,Test,False,22.42454795652826,2.55,False
Ensemble,Medium,Sudden Drift,Large,Important,Training,False,319.9474319050293,8.43,False
Ensemble,Medium,Sudden Drift,Large,Important,Training/Test,False,99.28285293080258,4.52,False
Ensemble,Medium,Sudden Drift,Large,Important,Test,True,351.76307308628924,7.22,False
Ensemble,Medium,Sudden Drift,Large,Medium,Training,False,59.09083704769486,4.16,True
Ensemble,Medium,Sudden Drift,Large,Medium,Training/Test,False,134.70423371129465,6.95,True
Ensemble,Medium,Sudden Drift,Large,Medium,Test,True,93.31931689583747,5.14,True
Ensemble,Medium,Sudden Drift,Large,Unimportant,Training,False,28.57338599594396,3.11,False
Ensemble,Medium,Sudden Drift,Large,Unimportant,Training/Test,False,56.54926164441706,4.15,False
Ensemble,Medium,Sudden Drift,Large,Unimportant,Test,True,60.4639566299726,4.55,False
Ensemble,Medium,Incremental Drift,Small,Important,Training,False,37.26910240003828,3.46,False
Ensemble,Medium,Incremental Drift,Small,Important,Training/Test,True,62.431409310924856,4.38,False
Ensemble,Medium,Incremental Drift,Small,Important,Test,True,65.86547151188785,4.46,False
Ensemble,Medium,Incremental Drift,Small,Medium,Training,False,24.965583192832614,2.91,True
Ensemble,Medium,Incremental Drift,Small,Medium,Training/Test,False,31.98271476045469,3.12,True
Ensemble,Medium,Incremental Drift,Small,Medium,Test,False,33.52770496772972,3.15,True
Ensemble,Medium,Incremental Drift,Small,Unimportant,Training,False,19.65347395416024,2.62,False
Ensemble,Medium,Incremental Drift,Small,Unimportant,Training/Test,False,23.32221237131173,2.66,False
Ensemble,Medium,Incremental Drift,Small,Unimportant,Test,False,22.008259301919985,2.52,False
Ensemble,Medium,Incremental Drift,Large,Important,Training,False,336.7775611267309,8.68,False
Ensemble,Medium,Incremental Drift,Large,Important,Training/Test,True,438.50837696203,9.32,False
Ensemble,Medium,Incremental Drift,Large,Important,Test,True,83.26875532477028,4.21,False
Ensemble,Medium,Incremental Drift,Large,Medium,Training,False,71.54100634161904,4.58,True
Ensemble,Medium,Incremental Drift,Large,Medium,Training/Test,True,102.95943712774302,5.69,True
