,Dropped variable,Drift type,Drift magnitude,Variable importance,Drift time,MSE,MAPE,SMAPE
152,"[0, 3, 6]",Sudden Drift,Small,Medium,Half observed,11.770016728900206,0.023892132228334993,2.37
153,"[0, 3, 6]",Sudden Drift,Small,Medium,Unobserved,35.22617133197965,0.04230238809762376,4.35
154,"[0, 3, 6]",Sudden Drift,Small,Unimportant,Fully observed,10.920719301677194,0.02423006972232117,2.41
155,"[0, 3, 6]",Sudden Drift,Small,Unimportant,Half observed,11.251806622058355,0.025394000875388883,2.53
156,"[0, 3, 6]",Sudden Drift,Small,Unimportant,Unobserved,11.117695877965224,0.024611417370472077,2.45
157,"[0, 3, 6]",Sudden Drift,Large,Important,Fully observed,13.057400869661206,0.01831156496152336,1.82
158,"[0, 3, 6]",Sudden Drift,Large,Important,Half observed,15.407480197004213,0.01940980823040228,1.93
159,"[0, 3, 6]",Sudden Drift,Large,Important,Unobserved,2287.049466926532,0.2898964131835142,34.04
160,"[0, 3, 6]",Sudden Drift,Large,Medium,Fully observed,11.197710912501554,0.02067130084758794,2.05
161,"[0, 3, 6]",Sudden Drift,Large,Medium,Half observed,11.418610172646542,0.020588583495062287,2.05
162,"[0, 3, 6]",Sudden Drift,Large,Medium,Unobserved,490.71099338686724,0.16021744534089444,17.46
163,"[0, 3, 6]",Sudden Drift,Large,Unimportant,Fully observed,11.094354025619957,0.024964274177271824,2.48
164,"[0, 3, 6]",Sudden Drift,Large,Unimportant,Half observed,10.674815843287679,0.02393600796357121,2.38
165,"[0, 3, 6]",Sudden Drift,Large,Unimportant,Unobserved,11.186150962126124,0.02443341481631358,2.44
166,"[0, 3, 6]",Incremental Drift,Small,Important,Fully observed,10.407919016029233,0.024637217888952203,2.45
167,"[0, 3, 6]",Incremental Drift,Small,Important,Half observed,11.541026413132618,0.024992602549106315,2.48
168,"[0, 3, 6]",Incremental Drift,Small,Important,Unobserved,13.395208937103996,0.02587153590908445,2.58
169,"[0, 3, 6]",Incremental Drift,Small,Medium,Fully observed,10.55254994993843,0.024631868240578548,2.45
170,"[0, 3, 6]",Incremental Drift,Small,Medium,Half observed,11.044113798960735,0.02454995989480065,2.44
171,"[0, 3, 6]",Incremental Drift,Small,Medium,Unobserved,11.888092753656958,0.025363831734877593,2.52
172,"[0, 3, 6]",Incremental Drift,Small,Unimportant,Fully observed,10.492350276591408,0.02426870727550581,2.42
173,"[0, 3, 6]",Incremental Drift,Small,Unimportant,Half observed,11.298023089990213,0.024848342675540345,2.47
174,"[0, 3, 6]",Incremental Drift,Small,Unimportant,Unobserved,11.33150155216184,0.024886308744190094,2.47
175,"[0, 3, 6]",Incremental Drift,Large,Important,Fully observed,12.366668651764822,0.025486997799015452,2.53
176,"[0, 3, 6]",Incremental Drift,Large,Important,Half observed,30.7558117874609,0.027312360194778094,2.76
177,"[0, 3, 6]",Incremental Drift,Large,Important,Unobserved,38.66395281438702,0.027993045561038477,2.84
178,"[0, 3, 6]",Incremental Drift,Large,Medium,Fully observed,11.658445504453834,0.025758602730814026,2.56
